Source ID,Media URL
002037AAK5022,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002037AAK5022/full/max/0/default.jpg
002037AAK5023,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002037AAK5023/full/max/0/default.jpg
002037AAK5024,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002037AAK5024/full/max/0/default.jpg
002037AAK5025,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002037AAK5025/full/max/0/default.jpg
002037AAK5026,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002037AAK5026/full/max/0/default.jpg
002037AAK5027,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002037AAK5027/full/max/0/default.jpg
002037AAK5028,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002037AAK5028/full/max/0/default.jpg
002037AAK5029,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002037AAK5029/full/max/0/default.jpg
002037AAK5030,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002037AAK5030/full/max/0/default.jpg
002037AAK5031,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002037AAK5031/full/max/0/default.jpg
002037AAK5032,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002037AAK5032/full/max/0/default.jpg
002037AAK5033,
002037AAK5034,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002037AAK5034/full/max/0/default.jpg
002037AAK5035,
002037AAK5036,
002037AAK5037,
002037AAK5038,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002037AAK5038/full/max/0/default.jpg
002037AAK5039,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002037AAK5039/full/max/0/default.jpg
002037AAK5040,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002037AAK5040/full/max/0/default.jpg
002037AAK5041,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002037AAK5041/full/max/0/default.jpg
002037AAK5042,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002037AAK5042/full/max/0/default.jpg
002037AAK5043,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002037AAK5043/full/max/0/default.jpg
002037AAK5044,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002037AAK5044/full/max/0/default.jpg
002037AAK5046,
002037AAK5047,
002037AAK5048,
002037AAK5049,
002037AAK5050,
002037AAK5051,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002037AAK5051/full/max/0/default.jpg
002037AAK5052,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002037AAK5052/full/max/0/default.jpg
002037AAK5053,
002037AAK5054,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002037AAK5054/full/max/0/default.jpg
002037AAK5055,
002037AAK5056,
002037AAK5057,
002037AAK5058,
002037AAK5059,
002037AAK5060,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002037AAK5060/full/max/0/default.jpg
002037AAK5061,
002037AAK5062,
002037AAK5063,
002037AAK5064,
002037AAK5065,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002037AAK5065/full/max/0/default.jpg
002037AAK5066,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002037AAK5066/full/max/0/default.jpg
002037AAK5067,
002037AAK5068,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002037AAK5068/full/max/0/default.jpg
002037AAK5069,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002037AAK5069/full/max/0/default.jpg
002037AAK5070,
002037AAK5071,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002037AAK5071/full/max/0/default.jpg
002037AAK5072,
002037AAK5073,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002037AAK5073/full/max/0/default.jpg
002037AAK5074,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002037AAK5074/full/max/0/default.jpg
002037AAK5075,
002037AAK5076,
002037AAK5077,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002037AAK5077/full/max/0/default.jpg
002037AAK5078,
002037AAK5079,
002037AAK5080,
002037AAK5081,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002037AAK5081/full/max/0/default.jpg
002037AAK5082,
002051AM001001,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002051AM001001/full/max/0/default.jpg
002051AM001002,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002051AM001002/full/max/0/default.jpg
002051AM001003,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002051AM001003/full/max/0/default.jpg
002051AM001004,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002051AM001004/full/max/0/default.jpg
002051AM001005,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002051AM001005/full/max/0/default.jpg
002051AM001006,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002051AM001006/full/max/0/default.jpg
002051AM001007,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002051AM001007/full/max/0/default.jpg
002051AM002001,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002051AM002001/full/max/0/default.jpg
002051AM002002,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002051AM002002/full/max/0/default.jpg
002051AM002003,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002051AM002003/full/max/0/default.jpg
002051AM002004,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002051AM002004/full/max/0/default.jpg
002051AM002005,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002051AM002005/full/max/0/default.jpg
002051AM002006,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002051AM002006/full/max/0/default.jpg
002051AM002007,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002051AM002007/full/max/0/default.jpg
002051AM002008,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002051AM002008/full/max/0/default.jpg
002051AN009,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002051AN009/full/max/0/default.jpg
002051AN010,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002051AN010/full/max/0/default.jpg
002054VIAN000,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002054VIAN000/full/max/0/default.jpg
002054VIAN001,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002054VIAN001/full/max/0/default.jpg
002054VIAN003,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002054VIAN003/full/max/0/default.jpg
002054VIAN004,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002054VIAN004/full/max/0/default.jpg
002054VIAN005,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002054VIAN005/full/max/0/default.jpg
002054VIAN006,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002054VIAN006/full/max/0/default.jpg
002054VIAN007,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002054VIAN007/full/max/0/default.jpg
002054VIAN008,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002054VIAN008/full/max/0/default.jpg
002054VIAN009,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002054VIAN009/full/max/0/default.jpg
002054VIAN010,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002054VIAN010/full/max/0/default.jpg
002054VIAN011,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002054VIAN011/full/max/0/default.jpg
002054VIAN012,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002054VIAN012/full/max/0/default.jpg
002054VIAN014,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002054VIAN014/full/max/0/default.jpg
002054VIAN015,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002054VIAN015/full/max/0/default.jpg
002054VIAN016,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002054VIAN016/full/max/0/default.jpg
002054VIAN018,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002054VIAN018/full/max/0/default.jpg
002054VIAN019AB,
002054VIAN020AB,
002054VIAN021,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002054VIAN021/full/max/0/default.jpg
002054VIAN023,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002054VIAN023/full/max/0/default.jpg
002054VIAN024,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002054VIAN024/full/max/0/default.jpg
002054VIAN025,
002054VIAN026,
002054VIAN027,
002054VIAN028,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002054VIAN028/full/max/0/default.jpg
002054VIAN030,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002054VIAN030/full/max/0/default.jpg
002054VIAN031,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002054VIAN031/full/max/0/default.jpg
002054VIAN039,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002054VIAN039/full/max/0/default.jpg
002054VIAN040,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002054VIAN040/full/max/0/default.jpg
002054VIAN041,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002054VIAN041/full/max/0/default.jpg
002055RevdaArmada067,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002055RevdaArmada067/full/max/0/default.jpg
002055RevdaArmada072,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002055RevdaArmada072/full/max/0/default.jpg
002057TP001,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002057TP001/full/max/0/default.jpg
002057TP002,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002057TP002/full/max/0/default.jpg
002057TP003,
002057TP004,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002057TP004/full/max/0/default.jpg
002057TP005,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002057TP005/full/max/0/default.jpg
002057TP006,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002057TP006/full/max/0/default.jpg
002057TP007,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002057TP007/full/max/0/default.jpg
002057TP008,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002057TP008/full/max/0/default.jpg
002057TP009,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002057TP009/full/max/0/default.jpg
002057TP010,
002058aFR006,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002058aFR006/full/max/0/default.jpg
002058aFR007,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002058aFR007/full/max/0/default.jpg
002058aFR009,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002058aFR009/full/max/0/default.jpg
002058aFR015,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002058aFR015/full/max/0/default.jpg
002058aFR016,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002058aFR016/full/max/0/default.jpg
002058aFR017,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002058aFR017/full/max/0/default.jpg
002062019,
002073LM001,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002073LM001/full/max/0/default.jpg
002073LM002,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002073LM002/full/max/0/default.jpg
002073LM003,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002073LM003/full/max/0/default.jpg
002073LM004,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002073LM004/full/max/0/default.jpg
002073LM005,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002073LM005/full/max/0/default.jpg
002073LM006,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002073LM006/full/max/0/default.jpg
002073LM007,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002073LM007/full/max/0/default.jpg
002073LM008,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002073LM008/full/max/0/default.jpg
002073LM009,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002073LM009/full/max/0/default.jpg
002073LM010,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002073LM010/full/max/0/default.jpg
002073LM011,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002073LM011/full/max/0/default.jpg
002073LM012,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002073LM012/full/max/0/default.jpg
002073LM013,
002073LM014,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002073LM014/full/max/0/default.jpg
002073LM015,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002073LM015/full/max/0/default.jpg
002073LM016,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002073LM016/full/max/0/default.jpg
002073LM017,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002073LM017/full/max/0/default.jpg
002073LM018,
002073LM019,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002073LM019/full/max/0/default.jpg
002073LM020,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002073LM020/full/max/0/default.jpg
002073LM021,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002073LM021/full/max/0/default.jpg
002073LM022,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002073LM022/full/max/0/default.jpg
002073LM023,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002073LM023/full/max/0/default.jpg
002073LM024,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002073LM024/full/max/0/default.jpg
002073LM025,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002073LM025/full/max/0/default.jpg
002073LM026,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002073LM026/full/max/0/default.jpg
002073LM027,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002073LM027/full/max/0/default.jpg
002073LM028,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002073LM028/full/max/0/default.jpg
002073LM029,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002073LM029/full/max/0/default.jpg
002073LM030,
002073LM031,
002073LMCAPA,
002073LMCONTRACAPA,
002080BR0202,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080BR0202/full/max/0/default.jpg
002080BR0203,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080BR0203/full/max/0/default.jpg
002080BR0206,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080BR0206/full/max/0/default.jpg
002080BR0207,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080BR0207/full/max/0/default.jpg
002080BR0211,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080BR0211/full/max/0/default.jpg
002080BR0212,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080BR0212/full/max/0/default.jpg
002080BR0213,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080BR0213/full/max/0/default.jpg
002080BR0214,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080BR0214/full/max/0/default.jpg
002080BR0215,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080BR0215/full/max/0/default.jpg
002080BR0218,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080BR0218/full/max/0/default.jpg
002080RJ0101,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ0101/full/max/0/default.jpg
002080RJ0102,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ0102/full/max/0/default.jpg
002080RJ0103,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ0103/full/max/0/default.jpg
002080RJ0104,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ0104/full/max/0/default.jpg
002080RJ0105,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ0105/full/max/0/default.jpg
002080RJ0106,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ0106/full/max/0/default.jpg
002080RJ0107,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ0107/full/max/0/default.jpg
002080RJ0112,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ0112/full/max/0/default.jpg
002080RJ0114,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ0114/full/max/0/default.jpg
002080RJ0117,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ0117/full/max/0/default.jpg
002080RJ0120,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ0120/full/max/0/default.jpg
002080RJ0121,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ0121/full/max/0/default.jpg
002080RJ0122,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ0122/full/max/0/default.jpg
002080RJ0202,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ0202/full/max/0/default.jpg
002080RJ0208,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ0208/full/max/0/default.jpg
002080RJ0209,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ0209/full/max/0/default.jpg
002080RJ0210,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ0210/full/max/0/default.jpg
002080RJ0211,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ0211/full/max/0/default.jpg
002080RJ0212,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ0212/full/max/0/default.jpg
002080RJ0214,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ0214/full/max/0/default.jpg
002080RJ0215,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ0215/full/max/0/default.jpg
002080RJ0217,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ0217/full/max/0/default.jpg
002080RJ1212,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ1212/full/max/0/default.jpg
002080RJ1213,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ1213/full/max/0/default.jpg
002080RJ1215,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ1215/full/max/0/default.jpg
002080RJ1216,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ1216/full/max/0/default.jpg
002080RJ1217,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ1217/full/max/0/default.jpg
002080RJ1218,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ1218/full/max/0/default.jpg
002080RJ1219,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ1219/full/max/0/default.jpg
002080RJ1410,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ1410/full/max/0/default.jpg
002080RJ1412,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ1412/full/max/0/default.jpg
002080RJ1503,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ1503/full/max/0/default.jpg
002080RJ1504,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ1504/full/max/0/default.jpg
002080RJ1505,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ1505/full/max/0/default.jpg
002080RJ1506,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ1506/full/max/0/default.jpg
002080RJ1512,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ1512/full/max/0/default.jpg
002080RJ1514,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ1514/full/max/0/default.jpg
002080RJ1702,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ1702/full/max/0/default.jpg
002080RJ1708,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ1708/full/max/0/default.jpg
002080RJ1709,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ1709/full/max/0/default.jpg
002080RJ1711,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ1711/full/max/0/default.jpg
002080RJ1712,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ1712/full/max/0/default.jpg
002080RJ1713,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ1713/full/max/0/default.jpg
002080RJ1816,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ1816/full/max/0/default.jpg
002080RJ1902,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ1902/full/max/0/default.jpg
002080RJ1907,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ1907/full/max/0/default.jpg
002080RJ1909,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ1909/full/max/0/default.jpg
002080RJ1910,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ1910/full/max/0/default.jpg
002080RJ1913,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ1913/full/max/0/default.jpg
002080RJ1914,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ1914/full/max/0/default.jpg
002080RJ1918,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ1918/full/max/0/default.jpg
002080RJ1919,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ1919/full/max/0/default.jpg
002080RJ2201,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ2201/full/max/0/default.jpg
002080RJ2202,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ2202/full/max/0/default.jpg
002080RJ2203,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ2203/full/max/0/default.jpg
002080RJ2205,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ2205/full/max/0/default.jpg
002080RJ2208,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ2208/full/max/0/default.jpg
002080RJ2209,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ2209/full/max/0/default.jpg
002080RJ2214,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ2214/full/max/0/default.jpg
002080RJ2401,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ2401/full/max/0/default.jpg
002080RJ2411,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ2411/full/max/0/default.jpg
002080RJ2413,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ2413/full/max/0/default.jpg
002080RJ2507,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ2507/full/max/0/default.jpg
002080RJ2510,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ2510/full/max/0/default.jpg
002080RJ2512,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ2512/full/max/0/default.jpg
002080RJ2519,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ2519/full/max/0/default.jpg
002080RJ2520,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ2520/full/max/0/default.jpg
002080RJ2702,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ2702/full/max/0/default.jpg
002080RJ2703,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ2703/full/max/0/default.jpg
002080RJ2711,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ2711/full/max/0/default.jpg
002080RJ2712,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ2712/full/max/0/default.jpg
002080RJ2713,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ2713/full/max/0/default.jpg
002080RJ2714,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ2714/full/max/0/default.jpg
002080RJ2717,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ2717/full/max/0/default.jpg
002080RJ2718,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ2718/full/max/0/default.jpg
002080RJ2719,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ2719/full/max/0/default.jpg
002080RJ2804,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ2804/full/max/0/default.jpg
002080RJ2805,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ2805/full/max/0/default.jpg
002080RJ2807,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ2807/full/max/0/default.jpg
002080RJ2808,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ2808/full/max/0/default.jpg
002080RJ2809,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ2809/full/max/0/default.jpg
002080RJ2810,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ2810/full/max/0/default.jpg
002080RJ2813,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ2813/full/max/0/default.jpg
002080RJ2815,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ2815/full/max/0/default.jpg
002080RJ2816,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ2816/full/max/0/default.jpg
002080RJ2902,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ2902/full/max/0/default.jpg
002080RJ2904,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ2904/full/max/0/default.jpg
002080RJ2907,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ2907/full/max/0/default.jpg
002080RJ2909,
002080RJ2913,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ2913/full/max/0/default.jpg
002080RJ2916,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ2916/full/max/0/default.jpg
002080RJ2918,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ2918/full/max/0/default.jpg
002080RJ3204,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ3204/full/max/0/default.jpg
002080RJ3215,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ3215/full/max/0/default.jpg
002080RJ3217,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ3217/full/max/0/default.jpg
002080RJ3501,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ3501/full/max/0/default.jpg
002080RJ3503,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ3503/full/max/0/default.jpg
002080RJ3504,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ3504/full/max/0/default.jpg
002080RJ3505,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ3505/full/max/0/default.jpg
002080RJ3512,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ3512/full/max/0/default.jpg
002080RJ3517,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ3517/full/max/0/default.jpg
002080RJ3602,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ3602/full/max/0/default.jpg
002080RJ3605,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ3605/full/max/0/default.jpg
002080RJ3606,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ3606/full/max/0/default.jpg
002080RJ3607,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ3607/full/max/0/default.jpg
002080RJ3608,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ3608/full/max/0/default.jpg
002080RJ3801,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ3801/full/max/0/default.jpg
002080RJ3804,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002080RJ3804/full/max/0/default.jpg
